sample size and proportion,classifier,metric,precision,recall,f1-score,support
2000_5050,svc_tfidf,accuracy,0.659375,0.659375,0.659375,0.659375
2000_5050,svc_tfidf,macro avg,0.658775253,0.657488944,0.657606188,320
2000_5050,svc_tfidf,weighted avg,0.659037642,0.659375,0.658682856,320
2000_5050,lsvc_tfidf,0,0.649006623,0.640522876,0.644736842,153
2000_5050,lsvc_tfidf,1,0.674556213,0.682634731,0.678571429,167
2000_5050,lsvc_tfidf,accuracy,0.6625,0.6625,0.6625,0.6625
2000_5050,lsvc_tfidf,macro avg,0.661781418,0.661578803,0.661654135,320
2000_5050,lsvc_tfidf,weighted avg,0.662340315,0.6625,0.662394267,320
2000_5050,sgd_tfidf,0,0.61875,0.647058824,0.632587859,153
2000_5050,sgd_tfidf,1,0.6625,0.634730539,0.648318043,167
2000_5050,sgd_tfidf,accuracy,0.640625,0.640625,0.640625,0.640625
2000_5050,sgd_tfidf,macro avg,0.640625,0.640894681,0.640452951,320
2000_5050,sgd_tfidf,weighted avg,0.641582031,0.640625,0.640797049,320
2000_5050,knn_tfidf,0,0.64,0.62745098,0.633663366,153
2000_5050,knn_tfidf,1,0.664705882,0.676646707,0.670623145,167
2000_5050,knn_tfidf,accuracy,0.653125,0.653125,0.653125,0.653125
2000_5050,knn_tfidf,macro avg,0.652352941,0.652048843,0.652143256,320
2000_5050,knn_tfidf,weighted avg,0.652893382,0.653125,0.652951751,320
2000_5050,lr_w2v,0,0.666666667,0.60130719,0.632302405,153
2000_5050,lr_w2v,1,0.664835165,0.724550898,0.693409742,167
2000_5050,lr_w2v,accuracy,0.665625,0.665625,0.665625,0.665625
2000_5050,lr_w2v,macro avg,0.665750916,0.662929044,0.662856074,320
2000_5050,lr_w2v,weighted avg,0.665710852,0.665625,0.664192797,320
3000_1090,lr_tfidf,0,0.866666667,0.276595745,0.419354839,47
3000_1090,lr_tfidf,1,0.92688172,0.995381062,0.959910913,433
3000_1090,lr_tfidf,accuracy,0.925,0.925,0.925,0.925
3000_1090,lr_tfidf,macro avg,0.896774194,0.635988404,0.689632876,480
3000_1090,lr_tfidf,weighted avg,0.920985663,0.925,0.906981464,480
3000_1090,nb_tfidf,0,1,0.021276596,0.041666667,47
3000_1090,nb_tfidf,1,0.903966597,1,0.949561404,433
3000_1090,nb_tfidf,accuracy,0.904166667,0.904166667,0.904166667,0.904166667
3000_1090,nb_tfidf,macro avg,0.951983299,0.510638298,0.495614035,480
3000_1090,nb_tfidf,weighted avg,0.913369868,0.904166667,0.860663377,480
3000_1090,rf_tfidf,0,0,0,0,47
3000_1090,rf_tfidf,1,0.902083333,1,0.948521358,433
3000_1090,rf_tfidf,accuracy,0.902083333,0.902083333,0.902083333,0.902083333
3000_1090,rf_tfidf,macro avg,0.451041667,0.5,0.474260679,480
3000_1090,rf_tfidf,weighted avg,0.81375434,0.902083333,0.855645309,480
3000_1090,dt_tfidf,0,0.25862069,0.319148936,0.285714286,47
3000_1090,dt_tfidf,1,0.924170616,0.900692841,0.912280702,433
3000_1090,dt_tfidf,accuracy,0.84375,0.84375,0.84375,0.84375
3000_1090,dt_tfidf,macro avg,0.591395653,0.609920888,0.598997494,480
3000_1090,dt_tfidf,weighted avg,0.859002186,0.84375,0.850929407,480
3000_1090,svc_tfidf,0,1,0.212765957,0.350877193,47
3000_1090,svc_tfidf,1,0.921276596,1,0.959025471,433
3000_1090,svc_tfidf,accuracy,0.922916667,0.922916667,0.922916667,0.922916667
3000_1090,svc_tfidf,macro avg,0.960638298,0.606382979,0.654951332,480
3000_1090,svc_tfidf,weighted avg,0.928984929,0.922916667,0.899477618,480
3000_1090,lsvc_tfidf,0,0.875,0.29787234,0.444444444,47
3000_1090,lsvc_tfidf,1,0.92887931,0.995381062,0.960981048,433
3000_1090,lsvc_tfidf,accuracy,0.927083333,0.927083333,0.927083333,0.927083333
3000_1090,lsvc_tfidf,macro avg,0.901939655,0.646626701,0.702712746,480
3000_1090,lsvc_tfidf,weighted avg,0.923603628,0.927083333,0.910403506,480
3000_1090,sgd_tfidf,0,0.5,0.255319149,0.338028169,47
3000_1090,sgd_tfidf,1,0.923245614,0.972286374,0.947131609,433
3000_1090,sgd_tfidf,accuracy,0.902083333,0.902083333,0.902083333,0.902083333
3000_1090,sgd_tfidf,macro avg,0.711622807,0.613802762,0.642579889,480
3000_1090,sgd_tfidf,weighted avg,0.881802814,0.902083333,0.88749023,480
3000_1090,knn_tfidf,0,0.512820513,0.425531915,0.465116279,47
3000_1090,knn_tfidf,1,0.93877551,0.956120092,0.947368421,433
3000_1090,knn_tfidf,accuracy,0.904166667,0.904166667,0.904166667,0.904166667
3000_1090,knn_tfidf,macro avg,0.725798012,0.690826004,0.70624235,480
3000_1090,knn_tfidf,weighted avg,0.897067417,0.904166667,0.900147899,480
3000_1090,lr_w2v,0,0.25,0.021276596,0.039215686,47
3000_1090,lr_w2v,1,0.903361345,0.993071594,0.946094609,433
3000_1090,lr_w2v,accuracy,0.897916667,0.897916667,0.897916667,0.897916667
3000_1090,lr_w2v,macro avg,0.576680672,0.507174095,0.492655148,480
3000_1090,lr_w2v,weighted avg,0.83938638,0.897916667,0.857296048,480
3000_2080,lr_tfidf,0,0.810810811,0.306122449,0.444444444,98
3000_2080,lr_tfidf,1,0.846501129,0.981675393,0.909090909,382
3000_2080,lr_tfidf,accuracy,0.84375,0.84375,0.84375,0.84375
3000_2080,lr_tfidf,macro avg,0.82865597,0.643898921,0.676767677,480
3000_2080,lr_tfidf,weighted avg,0.839214355,0.84375,0.814225589,480
3000_2080,nb_tfidf,0,1,0.163265306,0.280701754,98
3000_2080,nb_tfidf,1,0.823275862,1,0.903073286,382
3000_2080,nb_tfidf,accuracy,0.829166667,0.829166667,0.829166667,0.829166667
3000_2080,nb_tfidf,macro avg,0.911637931,0.581632653,0.59188752,480
3000_2080,nb_tfidf,weighted avg,0.85935704,0.829166667,0.776005765,480
3000_2080,rf_tfidf,0,1,0.091836735,0.168224299,98
3000_2080,rf_tfidf,1,0.81104034,1,0.895662368,382
3000_2080,rf_tfidf,accuracy,0.814583333,0.814583333,0.814583333,0.814583333
3000_2080,rf_tfidf,macro avg,0.90552017,0.545918367,0.531943334,480
3000_2080,rf_tfidf,weighted avg,0.849619604,0.814583333,0.747143762,480
3000_2080,dt_tfidf,0,0.358490566,0.387755102,0.37254902,98
3000_2080,dt_tfidf,1,0.839572193,0.821989529,0.830687831,382
3000_2080,dt_tfidf,accuracy,0.733333333,0.733333333,0.733333333,0.733333333
3000_2080,dt_tfidf,macro avg,0.599031379,0.604872315,0.601618425,480
3000_2080,dt_tfidf,weighted avg,0.74135136,0.733333333,0.737151157,480
3000_2080,svc_tfidf,0,1,0.193877551,0.324786325,98
3000_2080,svc_tfidf,1,0.828633406,1,0.90628707,382
3000_2080,svc_tfidf,accuracy,0.835416667,0.835416667,0.835416667,0.835416667
3000_2080,svc_tfidf,macro avg,0.914316703,0.596938776,0.615536697,480
3000_2080,svc_tfidf,weighted avg,0.863620752,0.835416667,0.787564001,480
3000_2080,lsvc_tfidf,0,0.731707317,0.306122449,0.431654676,98
3000_2080,lsvc_tfidf,1,0.845102506,0.971204188,0.903775883,382
3000_2080,lsvc_tfidf,accuracy,0.835416667,0.835416667,0.835416667,0.835416667
3000_2080,lsvc_tfidf,macro avg,0.788404911,0.638663319,0.66771528,480
3000_2080,lsvc_tfidf,weighted avg,0.821950988,0.835416667,0.80738447,480
3000_2080,sgd_tfidf,0,0.659574468,0.316326531,0.427586207,98
3000_2080,sgd_tfidf,1,0.845265589,0.958115183,0.898159509,382
3000_2080,sgd_tfidf,accuracy,0.827083333,0.827083333,0.827083333,0.827083333
3000_2080,sgd_tfidf,macro avg,0.752420028,0.637220857,0.662872858,480
3000_2080,sgd_tfidf,weighted avg,0.807353652,0.827083333,0.802084127,480
3000_2080,knn_tfidf,0,0.594594595,0.224489796,0.325925926,98
3000_2080,knn_tfidf,1,0.828442438,0.960732984,0.88969697,382
3000_2080,knn_tfidf,accuracy,0.810416667,0.810416667,0.810416667,0.810416667
3000_2080,knn_tfidf,macro avg,0.711518516,0.59261139,0.607811448,480
3000_2080,knn_tfidf,weighted avg,0.780698503,0.810416667,0.774593715,480
3000_2080,lr_w2v,0,0.826086957,0.193877551,0.314049587,98
3000_2080,lr_w2v,1,0.827133479,0.989528796,0.901072706,382
3000_2080,lr_w2v,accuracy,0.827083333,0.827083333,0.827083333,0.827083333
3000_2080,lr_w2v,macro avg,0.826610218,0.591703173,0.607561146,480
3000_2080,lr_w2v,weighted avg,0.826919814,0.827083333,0.781222152,480
3000_3070,lr_tfidf,0,0.706521739,0.460992908,0.557939914,141
3000_3070,lr_tfidf,1,0.804123711,0.920353982,0.858321871,339
3000_3070,lr_tfidf,accuracy,0.785416667,0.785416667,0.785416667,0.785416667
3000_3070,lr_tfidf,macro avg,0.755322725,0.690673445,0.708130892,480
3000_3070,lr_tfidf,weighted avg,0.775453132,0.785416667,0.770084671,480
3000_3070,nb_tfidf,0,1,0.234042553,0.379310345,141
3000_3070,nb_tfidf,1,0.758389262,1,0.86259542,339
3000_3070,nb_tfidf,accuracy,0.775,0.775,0.775,0.775
3000_3070,nb_tfidf,macro avg,0.879194631,0.617021277,0.620952882,480
3000_3070,nb_tfidf,weighted avg,0.829362416,0.775,0.720630429,480
3000_3070,rf_tfidf,0,1,0.120567376,0.215189873,141
3000_3070,rf_tfidf,1,0.732181425,1,0.845386534,339
3000_3070,rf_tfidf,accuracy,0.741666667,0.741666667,0.741666667,0.741666667
3000_3070,rf_tfidf,macro avg,0.866090713,0.560283688,0.530288204,480
3000_3070,rf_tfidf,weighted avg,0.810853132,0.741666667,0.660266265,480
3000_3070,dt_tfidf,0,0.5,0.531914894,0.515463918,141
3000_3070,dt_tfidf,1,0.8,0.778761062,0.789237668,339
3000_3070,dt_tfidf,accuracy,0.70625,0.70625,0.70625,0.70625
3000_3070,dt_tfidf,macro avg,0.65,0.655337978,0.652350793,480
3000_3070,dt_tfidf,weighted avg,0.711875,0.70625,0.708816629,480
3000_3070,svc_tfidf,0,0.979591837,0.340425532,0.505263158,141
3000_3070,svc_tfidf,1,0.784222738,0.997050147,0.877922078,339
3000_3070,svc_tfidf,accuracy,0.804166667,0.804166667,0.804166667,0.804166667
3000_3070,svc_tfidf,macro avg,0.881907287,0.66873784,0.691592618,480
3000_3070,svc_tfidf,weighted avg,0.841612411,0.804166667,0.76845352,480
3000_3070,lsvc_tfidf,0,0.701030928,0.482269504,0.571428571,141
3000_3070,lsvc_tfidf,1,0.809399478,0.914454277,0.858725762,339
3000_3070,lsvc_tfidf,accuracy,0.7875,0.7875,0.7875,0.7875
3000_3070,lsvc_tfidf,macro avg,0.755215203,0.69836189,0.715077167,480
3000_3070,lsvc_tfidf,weighted avg,0.777566216,0.7875,0.774332212,480
3000_3070,sgd_tfidf,0,0.641025641,0.531914894,0.581395349,141
3000_3070,sgd_tfidf,1,0.818181818,0.876106195,0.846153846,339
3000_3070,sgd_tfidf,accuracy,0.775,0.775,0.775,0.775
3000_3070,sgd_tfidf,macro avg,0.72960373,0.704010544,0.713774597,480
3000_3070,sgd_tfidf,weighted avg,0.766142191,0.775,0.768381038,480
3000_3070,knn_tfidf,0,0.635416667,0.432624113,0.514767932,141
3000_3070,knn_tfidf,1,0.791666667,0.896755162,0.840940526,339
3000_3070,knn_tfidf,accuracy,0.760416667,0.760416667,0.760416667,0.760416667
3000_3070,knn_tfidf,macro avg,0.713541667,0.664689638,0.677854229,480
3000_3070,knn_tfidf,weighted avg,0.745768229,0.760416667,0.745127326,480
3000_3070,lr_w2v,0,0.775510204,0.269503546,0.4,141
3000_3070,lr_w2v,1,0.761020882,0.967551622,0.851948052,339
3000_3070,lr_w2v,accuracy,0.7625,0.7625,0.7625,0.7625
3000_3070,lr_w2v,macro avg,0.768265543,0.618527584,0.625974026,480
3000_3070,lr_w2v,weighted avg,0.76527712,0.7625,0.719188312,480
3000_4060,lr_tfidf,0,0.731707317,0.45,0.557275542,200
3000_4060,lr_tfidf,1,0.691876751,0.882142857,0.775510204,280
3000_4060,lr_tfidf,accuracy,0.702083333,0.702083333,0.702083333,0.702083333
3000_4060,lr_tfidf,macro avg,0.711792034,0.666071429,0.666392873,480
3000_4060,lr_tfidf,weighted avg,0.70847282,0.702083333,0.684579095,480
3000_4060,nb_tfidf,0,0.93220339,0.275,0.424710425,200
3000_4060,nb_tfidf,1,0.655581948,0.985714286,0.787446505,280
3000_4060,nb_tfidf,accuracy,0.689583333,0.689583333,0.689583333,0.689583333
3000_4060,nb_tfidf,macro avg,0.793892669,0.630357143,0.606078465,480
3000_4060,nb_tfidf,weighted avg,0.770840882,0.689583333,0.636306472,480
3000_4060,rf_tfidf,0,1,0.195,0.326359833,200
3000_4060,rf_tfidf,1,0.634920635,1,0.776699029,280
3000_4060,rf_tfidf,accuracy,0.664583333,0.664583333,0.664583333,0.664583333
3000_4060,rf_tfidf,macro avg,0.817460317,0.5975,0.551529431,480
3000_4060,rf_tfidf,weighted avg,0.787037037,0.664583333,0.589057697,480
3000_4060,dt_tfidf,0,0.568421053,0.54,0.553846154,200
3000_4060,dt_tfidf,1,0.682758621,0.707142857,0.694736842,280
3000_4060,dt_tfidf,accuracy,0.6375,0.6375,0.6375,0.6375
3000_4060,dt_tfidf,macro avg,0.625589837,0.623571429,0.624291498,480
3000_4060,dt_tfidf,weighted avg,0.635117967,0.6375,0.636032389,480
3000_4060,svc_tfidf,0,0.882352941,0.375,0.526315789,200
3000_4060,svc_tfidf,1,0.683544304,0.964285714,0.8,280
3000_4060,svc_tfidf,accuracy,0.71875,0.71875,0.71875,0.71875
3000_4060,svc_tfidf,macro avg,0.782948622,0.669642857,0.663157895,480
3000_4060,svc_tfidf,weighted avg,0.766381236,0.71875,0.685964912,480
3000_4060,lsvc_tfidf,0,0.722222222,0.455,0.558282209,200
3000_4060,lsvc_tfidf,1,0.692090395,0.875,0.772870662,280
3000_4060,lsvc_tfidf,accuracy,0.7,0.7,0.7,0.7
3000_4060,lsvc_tfidf,macro avg,0.707156309,0.665,0.665576436,480
3000_4060,lsvc_tfidf,weighted avg,0.704645323,0.7,0.683458807,480
3000_4060,sgd_tfidf,0,0.66025641,0.515,0.578651685,200
3000_4060,sgd_tfidf,1,0.700617284,0.810714286,0.751655629,280
3000_4060,sgd_tfidf,accuracy,0.6875,0.6875,0.6875,0.6875
3000_4060,sgd_tfidf,macro avg,0.680436847,0.662857143,0.665153657,480
3000_4060,sgd_tfidf,weighted avg,0.683800253,0.6875,0.679570653,480
3000_4060,knn_tfidf,0,0.685714286,0.48,0.564705882,200
3000_4060,knn_tfidf,1,0.694117647,0.842857143,0.761290323,280
3000_4060,knn_tfidf,accuracy,0.691666667,0.691666667,0.691666667,0.691666667
3000_4060,knn_tfidf,macro avg,0.689915966,0.661428571,0.662998102,480
3000_4060,knn_tfidf,weighted avg,0.690616246,0.691666667,0.679380139,480
3000_4060,lr_w2v,0,0.781609195,0.34,0.473867596,200
3000_4060,lr_w2v,1,0.664122137,0.932142857,0.775631501,280
3000_4060,lr_w2v,accuracy,0.685416667,0.685416667,0.685416667,0.685416667
3000_4060,lr_w2v,macro avg,0.722865666,0.636071429,0.624749548,480
3000_4060,lr_w2v,weighted avg,0.713075078,0.685416667,0.64989654,480
3000_5050,lr_tfidf,0,0.710280374,0.641350211,0.67405765,237
3000_5050,lr_tfidf,1,0.680451128,0.744855967,0.711198428,243
3000_5050,lr_tfidf,accuracy,0.69375,0.69375,0.69375,0.69375
3000_5050,lr_tfidf,macro avg,0.695365751,0.693103089,0.692628039,480
3000_5050,lr_tfidf,weighted avg,0.695179318,0.69375,0.692860169,480
3000_5050,nb_tfidf,0,0.708074534,0.481012658,0.572864322,237
3000_5050,nb_tfidf,1,0.614420063,0.806584362,0.697508897,243
3000_5050,nb_tfidf,accuracy,0.645833333,0.645833333,0.645833333,0.645833333
3000_5050,nb_tfidf,macro avg,0.661247298,0.64379851,0.635186609,480
3000_5050,nb_tfidf,weighted avg,0.660661958,0.645833333,0.635965638,480
3000_5050,rf_tfidf,0,0.819047619,0.362869198,0.502923977,237
3000_5050,rf_tfidf,1,0.597333333,0.9218107,0.724919094,243
3000_5050,rf_tfidf,accuracy,0.645833333,0.645833333,0.645833333,0.645833333
3000_5050,rf_tfidf,macro avg,0.708190476,0.642339949,0.613921535,480
3000_5050,rf_tfidf,weighted avg,0.706804762,0.645833333,0.615309005,480
3000_5050,dt_tfidf,0,0.624,0.658227848,0.640657084,237
3000_5050,dt_tfidf,1,0.647826087,0.613168724,0.630021142,243
3000_5050,dt_tfidf,accuracy,0.635416667,0.635416667,0.635416667,0.635416667
3000_5050,dt_tfidf,macro avg,0.635913043,0.635698286,0.635339113,480
3000_5050,dt_tfidf,weighted avg,0.636061957,0.635416667,0.635272638,480
3000_5050,svc_tfidf,0,0.793103448,0.582278481,0.671532847,237
3000_5050,svc_tfidf,1,0.676470588,0.851851852,0.754098361,243
3000_5050,svc_tfidf,accuracy,0.71875,0.71875,0.71875,0.71875
3000_5050,svc_tfidf,macro avg,0.734787018,0.717065166,0.712815604,480
3000_5050,svc_tfidf,weighted avg,0.734058063,0.71875,0.713331638,480
3000_5050,lsvc_tfidf,0,0.710280374,0.641350211,0.67405765,237
3000_5050,lsvc_tfidf,1,0.680451128,0.744855967,0.711198428,243
3000_5050,lsvc_tfidf,accuracy,0.69375,0.69375,0.69375,0.69375
3000_5050,lsvc_tfidf,macro avg,0.695365751,0.693103089,0.692628039,480
3000_5050,lsvc_tfidf,weighted avg,0.695179318,0.69375,0.692860169,480
3000_5050,sgd_tfidf,0,0.642857143,0.683544304,0.662576687,237
3000_5050,sgd_tfidf,1,0.671052632,0.62962963,0.649681529,243
3000_5050,sgd_tfidf,accuracy,0.65625,0.65625,0.65625,0.65625
3000_5050,sgd_tfidf,macro avg,0.656954887,0.656586967,0.656129108,480
3000_5050,sgd_tfidf,weighted avg,0.657131109,0.65625,0.656048513,480
3000_5050,knn_tfidf,0,0.665178571,0.628691983,0.646420824,237
3000_5050,knn_tfidf,1,0.65625,0.691358025,0.673346693,243
3000_5050,knn_tfidf,accuracy,0.660416667,0.660416667,0.660416667,0.660416667
3000_5050,knn_tfidf,macro avg,0.660714286,0.660025004,0.659883759,480
3000_5050,knn_tfidf,weighted avg,0.660658482,0.660416667,0.660052046,480
3000_5050,lr_w2v,0,0.627329193,0.426160338,0.507537688,237
3000_5050,lr_w2v,1,0.573667712,0.75308642,0.651245552,243
3000_5050,lr_w2v,accuracy,0.591666667,0.591666667,0.591666667,0.591666667
3000_5050,lr_w2v,macro avg,0.600498452,0.589623379,0.57939162,480
3000_5050,lr_w2v,weighted avg,0.600163068,0.591666667,0.580289794,480
4000_1090,lr_tfidf,0,1,0.266666667,0.421052632,75
4000_1090,lr_tfidf,1,0.911290323,1,0.953586498,565
4000_1090,lr_tfidf,accuracy,0.9140625,0.9140625,0.9140625,0.9140625
4000_1090,lr_tfidf,macro avg,0.955645161,0.633333333,0.687319565,640
4000_1090,lr_tfidf,weighted avg,0.921685988,0.9140625,0.891180185,640
4000_1090,nb_tfidf,0,1,0.053333333,0.101265823,75
4000_1090,nb_tfidf,1,0.88836478,1,0.940882598,565
4000_1090,nb_tfidf,accuracy,0.8890625,0.8890625,0.8890625,0.8890625
4000_1090,nb_tfidf,macro avg,0.94418239,0.526666667,0.52107421,640
4000_1090,nb_tfidf,weighted avg,0.901447032,0.8890625,0.842490007,640
4000_1090,rf_tfidf,0,1,0.026666667,0.051948052,75
4000_1090,rf_tfidf,1,0.885579937,1,0.939318371,565
4000_1090,rf_tfidf,accuracy,0.8859375,0.8859375,0.8859375,0.8859375
4000_1090,rf_tfidf,macro avg,0.942789969,0.513333333,0.495633211,640
4000_1090,rf_tfidf,weighted avg,0.898988538,0.8859375,0.835329662,640
4000_1090,dt_tfidf,0,0.342857143,0.32,0.331034483,75
4000_1090,dt_tfidf,1,0.910526316,0.918584071,0.914537445,565
4000_1090,dt_tfidf,accuracy,0.8484375,0.8484375,0.8484375,0.8484375
4000_1090,dt_tfidf,macro avg,0.626691729,0.619292035,0.622785964,640
4000_1090,dt_tfidf,weighted avg,0.844002585,0.8484375,0.846158192,640
4000_1090,svc_tfidf,0,1,0.253333333,0.404255319,75
4000_1090,svc_tfidf,1,0.909822866,1,0.952782462,565
4000_1090,svc_tfidf,accuracy,0.9125,0.9125,0.9125,0.9125
4000_1090,svc_tfidf,macro avg,0.954911433,0.626666667,0.678518891,640
4000_1090,svc_tfidf,weighted avg,0.920390499,0.9125,0.888501937,640
4000_1090,lsvc_tfidf,0,1,0.266666667,0.421052632,75
4000_1090,lsvc_tfidf,1,0.911290323,1,0.953586498,565
4000_1090,lsvc_tfidf,accuracy,0.9140625,0.9140625,0.9140625,0.9140625
4000_1090,lsvc_tfidf,macro avg,0.955645161,0.633333333,0.687319565,640
4000_1090,lsvc_tfidf,weighted avg,0.921685988,0.9140625,0.891180185,640
4000_1090,sgd_tfidf,0,0.692307692,0.24,0.356435644,75
4000_1090,sgd_tfidf,1,0.907166124,0.985840708,0.944868533,565
4000_1090,sgd_tfidf,accuracy,0.8984375,0.8984375,0.8984375,0.8984375
4000_1090,sgd_tfidf,macro avg,0.799736908,0.612920354,0.650652088,640
4000_1090,sgd_tfidf,weighted avg,0.881987401,0.8984375,0.875911553,640
4000_1090,knn_tfidf,0,0.4,0.266666667,0.32,75
4000_1090,knn_tfidf,1,0.906779661,0.946902655,0.926406926,565
4000_1090,knn_tfidf,accuracy,0.8671875,0.8671875,0.8671875,0.8671875
4000_1090,knn_tfidf,macro avg,0.653389831,0.606784661,0.623203463,640
4000_1090,knn_tfidf,weighted avg,0.847391419,0.8671875,0.855343615,640
4000_1090,lr_w2v,0,0.818181818,0.12,0.209302326,75
4000_1090,lr_w2v,1,0.895071542,0.996460177,0.943048576,565
4000_1090,lr_w2v,accuracy,0.89375,0.89375,0.89375,0.89375
4000_1090,lr_w2v,macro avg,0.85662668,0.558230088,0.576175451,640
4000_1090,lr_w2v,weighted avg,0.886061028,0.89375,0.857062687,640
4000_2080,lr_tfidf,0,0.733333333,0.325925926,0.451282051,135
4000_2080,lr_tfidf,1,0.843103448,0.968316832,0.901382488,505
4000_2080,lr_tfidf,accuracy,0.8328125,0.8328125,0.8328125,0.8328125
4000_2080,lr_tfidf,macro avg,0.788218391,0.647121379,0.67633227,640
4000_2080,lr_tfidf,weighted avg,0.819948815,0.8328125,0.806439428,640
4000_2080,nb_tfidf,0,1,0.259259259,0.411764706,135
4000_2080,nb_tfidf,1,0.834710744,1,0.90990991,505
4000_2080,nb_tfidf,accuracy,0.84375,0.84375,0.84375,0.84375
4000_2080,nb_tfidf,macro avg,0.917355372,0.62962963,0.660837308,640
4000_2080,nb_tfidf,weighted avg,0.869576446,0.84375,0.804832406,640
4000_2080,rf_tfidf,0,1,0.066666667,0.125,135
4000_2080,rf_tfidf,1,0.800316957,1,0.889084507,505
4000_2080,rf_tfidf,accuracy,0.803125,0.803125,0.803125,0.803125
4000_2080,rf_tfidf,macro avg,0.900158479,0.533333333,0.507042254,640
4000_2080,rf_tfidf,weighted avg,0.842437599,0.803125,0.727910431,640
4000_2080,dt_tfidf,0,0.428571429,0.444444444,0.436363636,135
4000_2080,dt_tfidf,1,0.85,0.841584158,0.845771144,505
4000_2080,dt_tfidf,accuracy,0.7578125,0.7578125,0.7578125,0.7578125
4000_2080,dt_tfidf,macro avg,0.639285714,0.643014301,0.64106739,640
4000_2080,dt_tfidf,weighted avg,0.761104911,0.7578125,0.759411748,640
4000_2080,svc_tfidf,0,0.974358974,0.281481481,0.436781609,135
4000_2080,svc_tfidf,1,0.838602329,0.998019802,0.911392405,505
4000_2080,svc_tfidf,accuracy,0.846875,0.846875,0.846875,0.846875
4000_2080,svc_tfidf,macro avg,0.906480652,0.639750642,0.674087007,640
4000_2080,svc_tfidf,weighted avg,0.867238497,0.846875,0.81127919,640
4000_2080,lsvc_tfidf,0,0.712121212,0.348148148,0.467661692,135
4000_2080,lsvc_tfidf,1,0.846689895,0.962376238,0.900834106,505
4000_2080,lsvc_tfidf,accuracy,0.8328125,0.8328125,0.8328125,0.8328125
4000_2080,lsvc_tfidf,macro avg,0.779405554,0.655262193,0.684247899,640
4000_2080,lsvc_tfidf,weighted avg,0.818304314,0.8328125,0.8094618,640
4000_2080,sgd_tfidf,0,0.561797753,0.37037037,0.446428571,135
4000_2080,sgd_tfidf,1,0.845735027,0.922772277,0.882575758,505
4000_2080,sgd_tfidf,accuracy,0.80625,0.80625,0.80625,0.80625
4000_2080,sgd_tfidf,macro avg,0.70376639,0.646571324,0.664502165,640
4000_2080,sgd_tfidf,weighted avg,0.785842008,0.80625,0.79057596,640
4000_2080,knn_tfidf,0,0.727272727,0.355555556,0.47761194,135
4000_2080,knn_tfidf,1,0.848432056,0.964356436,0.902687674,505
4000_2080,knn_tfidf,accuracy,0.8359375,0.8359375,0.8359375,0.8359375
4000_2080,knn_tfidf,macro avg,0.787852392,0.659955996,0.690149807,640
4000_2080,knn_tfidf,weighted avg,0.82287501,0.8359375,0.813023261,640
4000_2080,lr_w2v,0,0.904761905,0.281481481,0.429378531,135
4000_2080,lr_w2v,1,0.837792642,0.992079208,0.90843155,505
4000_2080,lr_w2v,accuracy,0.8421875,0.8421875,0.8421875,0.8421875
4000_2080,lr_w2v,macro avg,0.871277273,0.636780345,0.668905041,640
4000_2080,lr_w2v,weighted avg,0.851918971,0.8421875,0.807381304,640
4000_3070,lr_tfidf,0,0.727272727,0.512315271,0.601156069,203
4000_3070,lr_tfidf,1,0.800804829,0.910755149,0.852248394,437
4000_3070,lr_tfidf,accuracy,0.784375,0.784375,0.784375,0.784375
4000_3070,lr_tfidf,macro avg,0.764038778,0.71153521,0.726702232,640
4000_3070,lr_tfidf,weighted avg,0.777481365,0.784375,0.772605047,640
4000_3070,nb_tfidf,0,1,0.295566502,0.456273764,203
4000_3070,nb_tfidf,1,0.753448276,1,0.859390364,437
4000_3070,nb_tfidf,accuracy,0.7765625,0.7765625,0.7765625,0.7765625
4000_3070,nb_tfidf,macro avg,0.876724138,0.647783251,0.657832064,640
4000_3070,nb_tfidf,weighted avg,0.831651401,0.7765625,0.731526817,640
4000_3070,rf_tfidf,0,1,0.137931034,0.242424242,203
4000_3070,rf_tfidf,1,0.714052288,1,0.833174452,437
4000_3070,rf_tfidf,accuracy,0.7265625,0.7265625,0.7265625,0.7265625
4000_3070,rf_tfidf,macro avg,0.857026144,0.568965517,0.537799347,640
4000_3070,rf_tfidf,weighted avg,0.804751328,0.7265625,0.64579587,640
4000_3070,dt_tfidf,0,0.523809524,0.596059113,0.557603687,203
4000_3070,dt_tfidf,1,0.799511002,0.748283753,0.773049645,437
4000_3070,dt_tfidf,accuracy,0.7,0.7,0.7,0.7
4000_3070,dt_tfidf,macro avg,0.661660263,0.672171433,0.665326666,640
4000_3070,dt_tfidf,weighted avg,0.71206194,0.7,0.70471288,640
4000_3070,svc_tfidf,0,0.953488372,0.403940887,0.567474048,203
4000_3070,svc_tfidf,1,0.781588448,0.990846682,0.873864783,437
4000_3070,svc_tfidf,accuracy,0.8046875,0.8046875,0.8046875,0.8046875
4000_3070,svc_tfidf,macro avg,0.86753841,0.697393784,0.720669416,640
4000_3070,svc_tfidf,weighted avg,0.836112955,0.8046875,0.776681472,640
4000_3070,lsvc_tfidf,0,0.736111111,0.522167488,0.610951009,203
4000_3070,lsvc_tfidf,1,0.804435484,0.913043478,0.855305466,437
4000_3070,lsvc_tfidf,accuracy,0.7890625,0.7890625,0.7890625,0.7890625
4000_3070,lsvc_tfidf,macro avg,0.770273297,0.717605483,0.733128237,640
