sample size and proportion,classifier,metric,val
4000_595,lsvc_tfidf,ci_upper,0.956955027
4000_595,lsvc_tfidf,std,0.012773269
4000_595,sgd_tfidf,f1_mean,0.916168737
4000_595,sgd_tfidf,ci_lower,0.893323577
4000_595,sgd_tfidf,ci_upper,0.940006826
4000_595,sgd_tfidf,std,0.012245559
4000_595,knn_tfidf,f1_mean,0.930962983
4000_595,knn_tfidf,ci_lower,0.90871176
4000_595,knn_tfidf,ci_upper,0.951313567
4000_595,knn_tfidf,std,0.011631777
4000_199,lr_tfidf,f1_mean,0.990670297
4000_199,lr_tfidf,ci_lower,0.978956039
4000_199,lr_tfidf,ci_upper,0.997656861
4000_199,lr_tfidf,std,0.004942741
4000_199,nb_tfidf,f1_mean,0.990590576
4000_199,nb_tfidf,ci_lower,0.981289308
4000_199,nb_tfidf,ci_upper,0.997656861
4000_199,nb_tfidf,std,0.004758827
4000_199,rf_tfidf,f1_mean,0.990431593
4000_199,rf_tfidf,ci_lower,0.981289308
4000_199,rf_tfidf,ci_upper,0.998887009
4000_199,rf_tfidf,std,0.004810164
4000_199,dt_tfidf,f1_mean,0.986642341
4000_199,dt_tfidf,ci_lower,0.977367798
4000_199,dt_tfidf,ci_upper,0.994527848
4000_199,dt_tfidf,std,0.004523563
4000_199,svc_tfidf,f1_mean,0.990590259
4000_199,svc_tfidf,ci_lower,0.981289308
4000_199,svc_tfidf,ci_upper,0.997656861
4000_199,svc_tfidf,std,0.004456027
4000_199,lsvc_tfidf,f1_mean,0.990693341
4000_199,lsvc_tfidf,ci_lower,0.981289308
4000_199,lsvc_tfidf,ci_upper,0.997656861
4000_199,lsvc_tfidf,std,0.004624424
4000_199,sgd_tfidf,f1_mean,0.989338038
4000_199,sgd_tfidf,ci_lower,0.979724409
4000_199,sgd_tfidf,ci_upper,0.997656861
4000_199,sgd_tfidf,std,0.004541648
4000_199,knn_tfidf,f1_mean,0.98997626
4000_199,knn_tfidf,ci_lower,0.98049781
4000_199,knn_tfidf,ci_upper,0.997656861
4000_199,knn_tfidf,std,0.004739899
3000_595,lr_tfidf,f1_mean,0.928935213
3000_595,lr_tfidf,ci_lower,0.901149425
3000_595,lr_tfidf,ci_upper,0.956465821
3000_595,lr_tfidf,std,0.014595672
3000_595,nb_tfidf,f1_mean,0.919787734
3000_595,nb_tfidf,ci_lower,0.892004505
3000_595,nb_tfidf,ci_upper,0.94410828
3000_595,nb_tfidf,std,0.014457546
3000_595,rf_tfidf,f1_mean,0.924003833
3000_595,rf_tfidf,ci_lower,0.895050396
3000_595,rf_tfidf,ci_upper,0.950432703
3000_595,rf_tfidf,std,0.013670336
3000_595,dt_tfidf,f1_mean,0.934591244
3000_595,dt_tfidf,ci_lower,0.909729748
3000_595,dt_tfidf,ci_upper,0.955722257
3000_595,dt_tfidf,std,0.011820815
3000_595,svc_tfidf,f1_mean,0.928582232
3000_595,svc_tfidf,ci_lower,0.90074095
3000_595,svc_tfidf,ci_upper,0.955030313
3000_595,svc_tfidf,std,0.013837643
3000_595,lsvc_tfidf,f1_mean,0.938013967
3000_595,lsvc_tfidf,ci_lower,0.909323883
3000_595,lsvc_tfidf,ci_upper,0.965450559
3000_595,lsvc_tfidf,std,0.014549608
3000_595,sgd_tfidf,f1_mean,0.928587228
3000_595,sgd_tfidf,ci_lower,0.899529799
3000_595,sgd_tfidf,ci_upper,0.954525596
3000_595,sgd_tfidf,std,0.013843637
3000_595,knn_tfidf,f1_mean,0.945499508
3000_595,knn_tfidf,ci_lower,0.920213446
3000_595,knn_tfidf,ci_upper,0.968864933
3000_595,knn_tfidf,std,0.01245688
3000_199,lr_tfidf,f1_mean,0.981333581
3000_199,lr_tfidf,ci_lower,0.965757815
3000_199,lr_tfidf,ci_upper,0.995393261
3000_199,lr_tfidf,std,0.007782205
3000_199,nb_tfidf,f1_mean,0.981252129
3000_199,nb_tfidf,ci_lower,0.965757815
3000_199,nb_tfidf,ci_upper,0.993754349
3000_199,nb_tfidf,std,0.007471851
3000_199,rf_tfidf,f1_mean,0.981669447
3000_199,rf_tfidf,ci_lower,0.965757815
3000_199,rf_tfidf,ci_upper,0.996876086
3000_199,rf_tfidf,std,0.007657852
3000_199,dt_tfidf,f1_mean,0.978472858
3000_199,dt_tfidf,ci_lower,0.960545506
3000_199,dt_tfidf,ci_upper,0.992691972
3000_199,dt_tfidf,std,0.007931553
3000_199,svc_tfidf,f1_mean,0.98086712
3000_199,svc_tfidf,ci_lower,0.964130532
3000_199,svc_tfidf,ci_upper,0.993754349
3000_199,svc_tfidf,std,0.007942793
3000_199,lsvc_tfidf,f1_mean,0.98067301
3000_199,lsvc_tfidf,ci_lower,0.965757815
3000_199,lsvc_tfidf,ci_upper,0.993754349
3000_199,lsvc_tfidf,std,0.007257247
3000_199,sgd_tfidf,f1_mean,0.980463813
3000_199,sgd_tfidf,ci_lower,0.96471519
3000_199,sgd_tfidf,ci_upper,0.993754349
3000_199,sgd_tfidf,std,0.007652414
3000_199,knn_tfidf,f1_mean,0.980330019
3000_199,knn_tfidf,ci_lower,0.964694525
3000_199,knn_tfidf,ci_upper,0.993754349
3000_199,knn_tfidf,std,0.007710945
2000_595,lr_tfidf,f1_mean,0.925015352
2000_595,lr_tfidf,ci_lower,0.888961039
2000_595,lr_tfidf,ci_upper,0.958013074
2000_595,lr_tfidf,std,0.017379009
2000_595,nb_tfidf,f1_mean,0.92586559
2000_595,nb_tfidf,ci_lower,0.888961039
2000_595,nb_tfidf,ci_upper,0.958013074
2000_595,nb_tfidf,std,0.017994845
2000_595,rf_tfidf,f1_mean,0.925210527
2000_595,rf_tfidf,ci_lower,0.893527147
2000_595,rf_tfidf,ci_upper,0.96045178
2000_595,rf_tfidf,std,0.017789948
2000_595,dt_tfidf,f1_mean,0.914581568
2000_595,dt_tfidf,ci_lower,0.876020698
2000_595,dt_tfidf,ci_upper,0.950073383
2000_595,dt_tfidf,std,0.01796933
2000_595,svc_tfidf,f1_mean,0.925541132
2000_595,svc_tfidf,ci_lower,0.888961039
2000_595,svc_tfidf,ci_upper,0.96045178
2000_595,svc_tfidf,std,0.017546192
2000_595,lsvc_tfidf,f1_mean,0.933236345
2000_595,lsvc_tfidf,ci_lower,0.898460303
2000_595,lsvc_tfidf,ci_upper,0.964437333
2000_595,lsvc_tfidf,std,0.016865561
2000_595,sgd_tfidf,f1_mean,0.917629654
2000_595,sgd_tfidf,ci_lower,0.876715686
2000_595,sgd_tfidf,ci_upper,0.95330414
2000_595,sgd_tfidf,std,0.019359479
2000_595,knn_tfidf,f1_mean,0.931129236
2000_595,knn_tfidf,ci_lower,0.897419883
2000_595,knn_tfidf,ci_upper,0.961880346
2000_595,knn_tfidf,std,0.016708505
2000_199,lr_tfidf,f1_mean,0.990274811
2000_199,lr_tfidf,ci_lower,0.976624016
2000_199,lr_tfidf,ci_upper,1
2000_199,lr_tfidf,std,0.006557679
2000_199,nb_tfidf,f1_mean,0.990583156
2000_199,nb_tfidf,ci_lower,0.976624016
2000_199,nb_tfidf,ci_upper,1
2000_199,nb_tfidf,std,0.006307171
2000_199,rf_tfidf,f1_mean,0.990788993
2000_199,rf_tfidf,ci_lower,0.976624016
2000_199,rf_tfidf,ci_upper,1
2000_199,rf_tfidf,std,0.006319774
2000_199,dt_tfidf,f1_mean,0.987248185
2000_199,dt_tfidf,ci_lower,0.971914557
2000_199,dt_tfidf,ci_upper,0.998435055
2000_199,dt_tfidf,std,0.006629204
2000_199,svc_tfidf,f1_mean,0.990331518
2000_199,svc_tfidf,ci_lower,0.974177362
2000_199,svc_tfidf,ci_upper,1
2000_199,svc_tfidf,std,0.006935506
2000_199,lsvc_tfidf,f1_mean,0.991088561
2000_199,lsvc_tfidf,ci_lower,0.976624016
2000_199,lsvc_tfidf,ci_upper,1
2000_199,lsvc_tfidf,std,0.006443073
2000_199,sgd_tfidf,f1_mean,0.989177693
2000_199,sgd_tfidf,ci_lower,0.975059148
2000_199,sgd_tfidf,ci_upper,1
2000_199,sgd_tfidf,std,0.006720818
2000_199,knn_tfidf,f1_mean,0.9904616
2000_199,knn_tfidf,ci_lower,0.976624016
2000_199,knn_tfidf,ci_upper,1
2000_199,knn_tfidf,std,0.006349936
1000_595,lr_tfidf,f1_mean,0.961822265
1000_595,lr_tfidf,ci_lower,0.925641026
1000_595,lr_tfidf,ci_upper,0.990634796
1000_595,lr_tfidf,std,0.017887899
1000_595,nb_tfidf,f1_mean,0.960694189
1000_595,nb_tfidf,ci_lower,0.925641026
1000_595,nb_tfidf,ci_upper,0.990634796
1000_595,nb_tfidf,std,0.01912058
1000_595,rf_tfidf,f1_mean,0.963183633
1000_595,rf_tfidf,ci_lower,0.925641026
1000_595,rf_tfidf,ci_upper,0.990634796
1000_595,rf_tfidf,std,0.018865772
1000_595,dt_tfidf,f1_mean,0.952351387
1000_595,dt_tfidf,ci_lower,0.91817824
1000_595,dt_tfidf,ci_upper,0.980586532
1000_595,dt_tfidf,std,0.015864775
1000_595,svc_tfidf,f1_mean,0.961913958
1000_595,svc_tfidf,ci_lower,0.925641026
1000_595,svc_tfidf,ci_upper,0.990634796
1000_595,svc_tfidf,std,0.017582325
1000_595,lsvc_tfidf,f1_mean,0.961805487
1000_595,lsvc_tfidf,ci_lower,0.920809913
1000_595,lsvc_tfidf,ci_upper,0.990634796
1000_595,lsvc_tfidf,std,0.018294865
1000_595,sgd_tfidf,f1_mean,0.954068058
1000_595,sgd_tfidf,ci_lower,0.915958682
1000_595,sgd_tfidf,ci_upper,0.989094046
1000_595,sgd_tfidf,std,0.018665936
1000_595,knn_tfidf,f1_mean,0.953090551
1000_595,knn_tfidf,ci_lower,0.916303626
1000_595,knn_tfidf,ci_upper,0.984345426
1000_595,knn_tfidf,std,0.017843329
1000_199,lr_tfidf,f1_mean,0.990681747
1000_199,lr_tfidf,ci_lower,0.971963722
1000_199,lr_tfidf,ci_upper,1
1000_199,lr_tfidf,std,0.009176713
1000_199,nb_tfidf,f1_mean,0.989953565
1000_199,nb_tfidf,ci_lower,0.971963722
1000_199,nb_tfidf,ci_upper,1
1000_199,nb_tfidf,std,0.009854738
1000_199,rf_tfidf,f1_mean,0.990421033
1000_199,rf_tfidf,ci_lower,0.971963722
1000_199,rf_tfidf,ci_upper,1
1000_199,rf_tfidf,std,0.009743604
1000_199,dt_tfidf,f1_mean,0.981035411
1000_199,dt_tfidf,ci_lower,0.957582293
1000_199,dt_tfidf,ci_upper,0.996865204
1000_199,dt_tfidf,std,0.010506262
1000_199,svc_tfidf,f1_mean,0.990681588
1000_199,svc_tfidf,ci_lower,0.971963722
1000_199,svc_tfidf,ci_upper,1
1000_199,svc_tfidf,std,0.009100584
1000_199,lsvc_tfidf,f1_mean,0.990233524
1000_199,lsvc_tfidf,ci_lower,0.971963722
1000_199,lsvc_tfidf,ci_upper,1
1000_199,lsvc_tfidf,std,0.009558511
1000_199,sgd_tfidf,f1_mean,0.990550995
1000_199,sgd_tfidf,ci_lower,0.971963722
1000_199,sgd_tfidf,ci_upper,1
1000_199,sgd_tfidf,std,0.009278826
1000_199,knn_tfidf,f1_mean,0.990494643
1000_199,knn_tfidf,ci_lower,0.971963722
1000_199,knn_tfidf,ci_upper,1
1000_199,knn_tfidf,std,0.0091747
800_595,lr_tfidf,f1_mean,0.942400721
800_595,lr_tfidf,ci_lower,0.884400407
800_595,lr_tfidf,ci_upper,0.988296569
800_595,lr_tfidf,std,0.024591208
800_595,nb_tfidf,f1_mean,0.941713964
800_595,nb_tfidf,ci_lower,0.884400407
800_595,nb_tfidf,ci_upper,0.988296569
800_595,nb_tfidf,std,0.025663473
800_595,rf_tfidf,f1_mean,0.940228804
800_595,rf_tfidf,ci_lower,0.884400407
800_595,rf_tfidf,ci_upper,0.976624016
800_595,rf_tfidf,std,0.024778088
800_595,dt_tfidf,f1_mean,0.953125091
800_595,dt_tfidf,ci_lower,0.898880965
800_595,dt_tfidf,ci_upper,0.991421813
800_595,dt_tfidf,std,0.023050454
800_595,svc_tfidf,f1_mean,0.943355535
800_595,svc_tfidf,ci_lower,0.884400407
800_595,svc_tfidf,ci_upper,0.988296569
800_595,svc_tfidf,std,0.025644467
800_595,lsvc_tfidf,f1_mean,0.94134101
800_595,lsvc_tfidf,ci_lower,0.895812247
800_595,lsvc_tfidf,ci_upper,0.988296569
800_595,lsvc_tfidf,std,0.025212372
800_595,sgd_tfidf,f1_mean,0.937737984
800_595,sgd_tfidf,ci_lower,0.880204574
800_595,sgd_tfidf,ci_upper,0.980422431
800_595,sgd_tfidf,std,0.026655823
800_595,knn_tfidf,f1_mean,0.952551009
800_595,knn_tfidf,ci_lower,0.899390244
800_595,knn_tfidf,ci_upper,0.991421813
800_595,knn_tfidf,std,0.023089006
800_199,lr_tfidf,f1_mean,1
800_199,lr_tfidf,ci_lower,1
800_199,lr_tfidf,ci_upper,1
800_199,lr_tfidf,std,0
800_199,nb_tfidf,f1_mean,1
800_199,nb_tfidf,ci_lower,1
800_199,nb_tfidf,ci_upper,1
800_199,nb_tfidf,std,0
800_199,rf_tfidf,f1_mean,1
800_199,rf_tfidf,ci_lower,1
800_199,rf_tfidf,ci_upper,1
800_199,rf_tfidf,std,0
800_199,dt_tfidf,f1_mean,1
800_199,dt_tfidf,ci_lower,1
800_199,dt_tfidf,ci_upper,1
800_199,dt_tfidf,std,0
800_199,svc_tfidf,f1_mean,1
800_199,svc_tfidf,ci_lower,1
800_199,svc_tfidf,ci_upper,1
800_199,svc_tfidf,std,0
800_199,lsvc_tfidf,f1_mean,1
800_199,lsvc_tfidf,ci_lower,1
800_199,lsvc_tfidf,ci_upper,1
800_199,lsvc_tfidf,std,0
800_199,sgd_tfidf,f1_mean,1
800_199,sgd_tfidf,ci_lower,1
800_199,sgd_tfidf,ci_upper,1
800_199,sgd_tfidf,std,0
800_199,knn_tfidf,f1_mean,1
800_199,knn_tfidf,ci_lower,1
800_199,knn_tfidf,ci_upper,1
800_199,knn_tfidf,std,0
600_595,lr_tfidf,f1_mean,0.921932752
600_595,lr_tfidf,ci_lower,0.846611722
600_595,lr_tfidf,ci_upper,0.984402269
600_595,lr_tfidf,std,0.035590397
600_595,nb_tfidf,f1_mean,0.924315561
600_595,nb_tfidf,ci_lower,0.846611722
600_595,nb_tfidf,ci_upper,0.984402269
600_595,nb_tfidf,std,0.034348394
600_595,rf_tfidf,f1_mean,0.923755506
600_595,rf_tfidf,ci_lower,0.846611722
600_595,rf_tfidf,ci_upper,0.984402269
600_595,rf_tfidf,std,0.033428927
600_595,dt_tfidf,f1_mean,0.909616547
600_595,dt_tfidf,ci_lower,0.830772812
600_595,dt_tfidf,ci_upper,0.971493056
600_595,dt_tfidf,std,0.034786974
600_595,svc_tfidf,f1_mean,0.925639926
600_595,svc_tfidf,ci_lower,0.861680328
600_595,svc_tfidf,ci_upper,0.984402269
600_595,svc_tfidf,std,0.031184972
600_595,lsvc_tfidf,f1_mean,0.917839799
600_595,lsvc_tfidf,ci_lower,0.84387054
600_595,lsvc_tfidf,ci_upper,0.979166667
600_595,lsvc_tfidf,std,0.033501782
600_595,sgd_tfidf,f1_mean,0.912793096
600_595,sgd_tfidf,ci_lower,0.83816399
600_595,sgd_tfidf,ci_upper,0.973875661
600_595,sgd_tfidf,std,0.035247371
600_595,knn_tfidf,f1_mean,0.911415502
600_595,knn_tfidf,ci_lower,0.837475282
600_595,knn_tfidf,ci_upper,0.9711709
600_595,knn_tfidf,std,0.034342639
600_199,lr_tfidf,f1_mean,0.983715127
600_199,lr_tfidf,ci_lower,0.945272395
600_199,lr_tfidf,ci_upper,1
600_199,lr_tfidf,std,0.015910215
600_199,nb_tfidf,f1_mean,0.984929239
600_199,nb_tfidf,ci_lower,0.953373016
600_199,nb_tfidf,ci_upper,1
600_199,nb_tfidf,std,0.015806997
600_199,rf_tfidf,f1_mean,0.985487884
600_199,rf_tfidf,ci_lower,0.953373016
600_199,rf_tfidf,ci_upper,1
600_199,rf_tfidf,std,0.015249505
600_199,dt_tfidf,f1_mean,0.982531586
600_199,dt_tfidf,ci_lower,0.953373016
600_199,dt_tfidf,ci_upper,1
600_199,dt_tfidf,std,0.015748895
600_199,svc_tfidf,f1_mean,0.983713028
600_199,svc_tfidf,ci_lower,0.953373016
600_199,svc_tfidf,ci_upper,1
600_199,svc_tfidf,std,0.015321165
600_199,lsvc_tfidf,f1_mean,0.984366234
600_199,lsvc_tfidf,ci_lower,0.953373016
600_199,lsvc_tfidf,ci_upper,1
600_199,lsvc_tfidf,std,0.015135741
600_199,sgd_tfidf,f1_mean,0.983806589
600_199,sgd_tfidf,ci_lower,0.953373016
600_199,sgd_tfidf,ci_upper,1
600_199,sgd_tfidf,std,0.015377369
600_199,knn_tfidf,f1_mean,0.984491211
600_199,knn_tfidf,ci_lower,0.953373016
600_199,knn_tfidf,ci_upper,1
600_199,knn_tfidf,std,0.015268159
500_595,lr_tfidf,f1_mean,0.924248191
500_595,lr_tfidf,ci_lower,0.852631579
500_595,lr_tfidf,ci_upper,0.981289308
500_595,lr_tfidf,std,0.035071293
500_595,nb_tfidf,f1_mean,0.925753135
500_595,nb_tfidf,ci_lower,0.852631579
500_595,nb_tfidf,ci_upper,0.981289308
500_595,nb_tfidf,std,0.034502347
500_595,rf_tfidf,f1_mean,0.925322845
500_595,rf_tfidf,ci_lower,0.852631579
500_595,rf_tfidf,ci_upper,0.981289308
500_595,rf_tfidf,std,0.035810271
500_595,dt_tfidf,f1_mean,0.895420471
500_595,dt_tfidf,ci_lower,0.820408163
500_595,dt_tfidf,ci_upper,0.956025401
500_595,dt_tfidf,std,0.036489407
500_595,svc_tfidf,f1_mean,0.923813963
500_595,svc_tfidf,ci_lower,0.852631579
500_595,svc_tfidf,ci_upper,0.981289308
500_595,svc_tfidf,std,0.035913412
500_595,lsvc_tfidf,f1_mean,0.923677689
500_595,lsvc_tfidf,ci_lower,0.852631579
500_595,lsvc_tfidf,ci_upper,0.981289308
500_595,lsvc_tfidf,std,0.037133013
500_595,sgd_tfidf,f1_mean,0.91253545
500_595,sgd_tfidf,ci_lower,0.839219595
500_595,sgd_tfidf,ci_upper,0.975
500_595,sgd_tfidf,std,0.037095629
500_595,knn_tfidf,f1_mean,0.927903351
500_595,knn_tfidf,ci_lower,0.852631579
500_595,knn_tfidf,ci_upper,0.991112421
500_595,knn_tfidf,std,0.035923647
500_199,lr_tfidf,f1_mean,0.981664528
500_199,lr_tfidf,ci_lower,0.94410828
500_199,lr_tfidf,ci_upper,1
500_199,lr_tfidf,std,0.018426988
500_199,nb_tfidf,f1_mean,0.981253346
500_199,nb_tfidf,ci_lower,0.94410828
500_199,nb_tfidf,ci_upper,1
500_199,nb_tfidf,std,0.018339051
500_199,rf_tfidf,f1_mean,0.981216929
500_199,rf_tfidf,ci_lower,0.94410828
500_199,rf_tfidf,ci_upper,1
500_199,rf_tfidf,std,0.018538912
500_199,dt_tfidf,f1_mean,0.98073455
500_199,dt_tfidf,ci_lower,0.94410828
500_199,dt_tfidf,ci_upper,1
500_199,dt_tfidf,std,0.019194996
500_199,svc_tfidf,f1_mean,0.981853302
500_199,svc_tfidf,ci_lower,0.94410828
500_199,svc_tfidf,ci_upper,1
500_199,svc_tfidf,std,0.018878095
500_199,lsvc_tfidf,f1_mean,0.981252078
500_199,lsvc_tfidf,ci_lower,0.94410828
500_199,lsvc_tfidf,ci_upper,1
500_199,lsvc_tfidf,std,0.018031322
500_199,sgd_tfidf,f1_mean,0.981666347
500_199,sgd_tfidf,ci_lower,0.94410828
500_199,sgd_tfidf,ci_upper,1
500_199,sgd_tfidf,std,0.018827892
500_199,knn_tfidf,f1_mean,0.980732399
500_199,knn_tfidf,ci_lower,0.94410828
500_199,knn_tfidf,ci_upper,1
500_199,knn_tfidf,std,0.01872953
400_595,lr_tfidf,f1_mean,0.958803373
400_595,lr_tfidf,ci_lower,0.884400407
400_595,lr_tfidf,ci_upper,1
400_595,lr_tfidf,std,0.031324216
400_595,nb_tfidf,f1_mean,0.92955033
400_595,nb_tfidf,ci_lower,0.83910124
400_595,nb_tfidf,ci_upper,1
400_595,nb_tfidf,std,0.03760118
400_595,rf_tfidf,f1_mean,0.960284223
400_595,rf_tfidf,ci_lower,0.889714213
400_595,rf_tfidf,ci_upper,1
400_595,rf_tfidf,std,0.028819585
400_595,dt_tfidf,f1_mean,0.958799941
400_595,dt_tfidf,ci_lower,0.884400407
400_595,dt_tfidf,ci_upper,1
400_595,dt_tfidf,std,0.03051047
400_595,svc_tfidf,f1_mean,0.958270129
400_595,svc_tfidf,ci_lower,0.895587367
400_595,svc_tfidf,ci_upper,1
400_595,svc_tfidf,std,0.030666632
400_595,lsvc_tfidf,f1_mean,0.95813262
400_595,lsvc_tfidf,ci_lower,0.895587367
400_595,lsvc_tfidf,ci_upper,1
400_595,lsvc_tfidf,std,0.030767368
400_595,sgd_tfidf,f1_mean,0.958021387
400_595,sgd_tfidf,ci_lower,0.884400407
400_595,sgd_tfidf,ci_upper,1
400_595,sgd_tfidf,std,0.030990201
400_595,knn_tfidf,f1_mean,0.956288433
400_595,knn_tfidf,ci_lower,0.900921892
400_595,knn_tfidf,ci_upper,1
400_595,knn_tfidf,std,0.024417762
400_199,lr_tfidf,f1_mean,1
400_199,lr_tfidf,ci_lower,1
400_199,lr_tfidf,ci_upper,1
400_199,lr_tfidf,std,0
400_199,nb_tfidf,f1_mean,1
400_199,nb_tfidf,ci_lower,1
400_199,nb_tfidf,ci_upper,1
400_199,nb_tfidf,std,0
400_199,rf_tfidf,f1_mean,1
400_199,rf_tfidf,ci_lower,1
400_199,rf_tfidf,ci_upper,1
400_199,rf_tfidf,std,0
400_199,dt_tfidf,f1_mean,1
400_199,dt_tfidf,ci_lower,1
400_199,dt_tfidf,ci_upper,1
400_199,dt_tfidf,std,0
400_199,svc_tfidf,f1_mean,1
400_199,svc_tfidf,ci_lower,1
400_199,svc_tfidf,ci_upper,1
400_199,svc_tfidf,std,0
400_199,lsvc_tfidf,f1_mean,1
400_199,lsvc_tfidf,ci_lower,1
400_199,lsvc_tfidf,ci_upper,1
400_199,lsvc_tfidf,std,0
400_199,sgd_tfidf,f1_mean,1
400_199,sgd_tfidf,ci_lower,1
400_199,sgd_tfidf,ci_upper,1
400_199,sgd_tfidf,std,0
400_199,knn_tfidf,f1_mean,1
400_199,knn_tfidf,ci_lower,1
400_199,knn_tfidf,ci_upper,1
400_199,knn_tfidf,std,0
200_595,lr_tfidf,f1_mean,0.906650262
200_595,lr_tfidf,ci_lower,0.772245763
200_595,lr_tfidf,ci_upper,1
200_595,lr_tfidf,std,0.061208989
200_595,nb_tfidf,f1_mean,0.907299577
200_595,nb_tfidf,ci_lower,0.772245763
200_595,nb_tfidf,ci_upper,1
200_595,nb_tfidf,std,0.061871429
200_595,rf_tfidf,f1_mean,0.907916352
200_595,rf_tfidf,ci_lower,0.772245763
200_595,rf_tfidf,ci_upper,1
200_595,rf_tfidf,std,0.060364306
200_595,dt_tfidf,f1_mean,0.908367425
200_595,dt_tfidf,ci_lower,0.772245763
200_595,dt_tfidf,ci_upper,1
200_595,dt_tfidf,std,0.059803788
200_595,svc_tfidf,f1_mean,0.901965468
200_595,svc_tfidf,ci_lower,0.772245763
200_595,svc_tfidf,ci_upper,1
200_595,svc_tfidf,std,0.065598946
200_595,lsvc_tfidf,f1_mean,0.907227082
200_595,lsvc_tfidf,ci_lower,0.772245763
200_595,lsvc_tfidf,ci_upper,1
200_595,lsvc_tfidf,std,0.062802161
200_595,sgd_tfidf,f1_mean,0.908397957
200_595,sgd_tfidf,ci_lower,0.772245763
200_595,sgd_tfidf,ci_upper,1
200_595,sgd_tfidf,std,0.061720247
200_595,knn_tfidf,f1_mean,0.902372168
200_595,knn_tfidf,ci_lower,0.772245763
200_595,knn_tfidf,ci_upper,1
200_595,knn_tfidf,std,0.06277864
200_199,lr_tfidf,f1_mean,1
200_199,lr_tfidf,ci_lower,1
200_199,lr_tfidf,ci_upper,1
200_199,lr_tfidf,std,0
200_199,nb_tfidf,f1_mean,1
200_199,nb_tfidf,ci_lower,1
200_199,nb_tfidf,ci_upper,1
200_199,nb_tfidf,std,0
200_199,rf_tfidf,f1_mean,1
200_199,rf_tfidf,ci_lower,1
200_199,rf_tfidf,ci_upper,1
200_199,rf_tfidf,std,0
200_199,dt_tfidf,f1_mean,1
200_199,dt_tfidf,ci_lower,1
200_199,dt_tfidf,ci_upper,1
200_199,dt_tfidf,std,0
200_199,svc_tfidf,f1_mean,1
200_199,svc_tfidf,ci_lower,1
200_199,svc_tfidf,ci_upper,1
200_199,svc_tfidf,std,0
200_199,lsvc_tfidf,f1_mean,1
200_199,lsvc_tfidf,ci_lower,1
200_199,lsvc_tfidf,ci_upper,1
200_199,lsvc_tfidf,std,0
200_199,sgd_tfidf,f1_mean,1
200_199,sgd_tfidf,ci_lower,1
200_199,sgd_tfidf,ci_upper,1
200_199,sgd_tfidf,std,0
200_199,knn_tfidf,f1_mean,1
200_199,knn_tfidf,ci_lower,1
200_199,knn_tfidf,ci_upper,1
200_199,knn_tfidf,std,0
